No,Year,ID,x,y,Binary Code,Binary Code2,Cen,Index,Outlier,Outlier.Log,Outlier.CLR,Outlier.95,D5outliers,g,gptile,gboolean,D5md.cla,D5md.rob,D5chi_rd,D5chi_md,eucliean,0.7outliers,0.7md.cla,0.7md.rob,0.7chi_rd,0.7chi_md,boolean_euc,boolean_clr,boolean_pc,RD_re,PC1_ILR5,PC2_ILR5,Cu0,As0,Pb0,Zn0,Ni0,Cd0,Cr0,Hg0,F0,Cu_DL,As_DL,Pb_DL,Zn_DL,Ni_DL,Cd_DL,Cu_log,As_log,Pb_log,Zn_log,Ni_log,Cd_log,Cu_MLE,As_MLE,Pb_MLE,Zn_MLE,Ni_MLE,Cd_MLE,Cu_ROS,As_ROS,Pb_ROS,Zn_ROS,Ni_ROS,Cd_ROS,Cu_ALR,As_ALR,Pb_ALR,Zn_ALR,Ni_ALR,Cd_ALR,Cu_ILR,As_ILR,Pb_ILR,Zn_ILR,Ni_ILR,Cd_ILR,z.1,z.2,z.3,z.4,z.5,Cu_CLR,As_CLR,Pb_CLR,Zn_CLR,Ni_CLR,Cd_CLR,ilr.Cu,ilr.As,ilr.Pb,ilr.Zn,ilr.Ni,ilr.Cd,Nigthlight,Altitude,LC7
1603,2020,1594,921344.868,1834246.484,2,2,1,3,0,0,0,0,FALSE,4.660537566,0.209207161,-1,1.483980302,1.622315495,0.243488472,0.179481515,13.97929122,FALSE,1.483980302,1.600552611,0.232834793,0.179481515,1,-1,-1,-1.622315495,-0.924400132,0.459998041,7.4,4.32,14.8,43.6,10.3,0,0,0.05,277,7.4,4.32,14.8,43.6,10.3,0.065,2.00148,1.463255402,2.694627181,3.77505715,2.332143895,-2.733368009,7.4,4.32,14.8,43.6,10.3,0.097526012,7.4,4.32,14.8,43.6,10.3,0.022511971,7.4,4.32,14.8,43.6,10.3,0.05011333,7.4,4.32,14.8,43.6,10.3,0.048229769,-0.963047022,5.11667462,-0.763979358,0.574451514,-0.233814682,0.462349201,-0.075875397,1.155496382,2.235926351,0.793013096,-4.570909634,0.506478174,-0.083117333,1.265782867,2.449334599,0.868702322,-5.007180629,5,11,1
1604,2020,1595,944054.2952,1853263.147,1,1,1,3,0,0,0,0,FALSE,7.699773651,0.579539642,1,1.704283534,1.825311197,0.351017286,0.285306422,13.1793161,FALSE,1.704283534,1.806802178,0.340724286,0.285306422,-1,-1,-1,-1.825311197,-1.142024856,-1.706238884,26.1,3.84,16.5,79,27,0,0.8,0,0,26.1,3.84,16.5,79,27,0.065,3.261935314,1.345472367,2.803360381,4.369447852,3.295836866,-2.733368009,26.1,3.84,16.5,79,27,0.09204117,26.1,3.84,16.5,79,27,0.095638036,26.1,3.84,16.5,79,27,0.06043321,26.1,3.84,16.5,79,27,0.059077379,-1.453095899,5.238079744,-1.107391071,1.578625695,-0.023972017,1.220744382,-0.695718566,0.762169449,2.32825692,1.254645934,-4.870098118,1.33725847,-0.762121504,0.834914799,2.55047767,1.374395759,-5.334925193,6,101,4
1605,2020,1596,921415.8504,1850545.582,1,1,0,1,0,0,0,0,FALSE,6.738459829,0.480306905,-1,1.550093607,1.633798353,0.249189839,0.208941466,13.77413982,FALSE,1.550093607,1.630829344,0.247710502,0.208941466,1,-1,-1,-1.633798353,-1.199509993,0.750855596,12.2,6.67,17.3,45.8,13.2,0.11,0,0.07,0,12.2,6.67,17.3,45.8,13.2,0.11,2.501435952,1.89761986,2.850706502,3.824284091,2.58021683,-2.207274913,12.2,6.67,17.3,45.8,13.2,0.11,12.2,6.67,17.3,45.8,13.2,0.11,12.2,6.67,17.3,45.8,13.2,0.11,12.2,6.67,17.3,45.8,13.2,0.11,-1.025338836,4.527285918,-0.688423316,0.525175933,-0.055706493,0.593604565,-0.010211527,0.942875115,1.916452704,0.672385443,-4.1151063,0.650261221,-0.011186167,1.032867938,2.099368753,0.736561349,-4.507873094,2,94,3
1606,2020,1597,942425.7836,1844925.614,1,1,1,3,0,0,0,0,FALSE,7.269055446,0.537084399,1,2.696234979,2.993974771,0.889486634,0.798656235,14.07465919,FALSE,2.696234979,2.947497354,0.877813707,0.798656235,1,-1,-1,-2.993974771,-2.530677947,-1.520466871,14.2,6.32,12.2,59.1,44.4,0,0,0,0,14.2,6.32,12.2,59.1,44.4,0.065,2.653241965,1.843719208,2.501435952,4.079230924,3.793239469,-2.733368009,14.2,6.32,12.2,59.1,44.4,0.08567307,14.2,6.32,12.2,59.1,44.4,0.032945473,14.2,6.32,12.2,59.1,44.4,0.053342641,14.2,6.32,12.2,59.1,44.4,0.051349023,-1.910048062,5.110813651,-1.115669524,1.126374595,-0.806099966,0.669615606,-0.13990715,0.517809594,2.095604566,1.809613111,-4.952735727,0.733527145,-0.153260604,0.56723199,2.295619785,1.982331843,-5.425450158,3,68,3
1607,2020,1598,941903.2524,1854093.267,1,2,1,3,0,0,0,0,FALSE,4.614811145,0.206649616,-1,0.855094347,0.8943666,0.022959744,0.018786647,13.1151519,FALSE,0.855094347,0.887653503,0.022203111,0.018786647,-1,-1,-1,-0.8943666,-0.750572131,0.057230323,12.3,3.37,13.1,43.1,8.3,0,0.7,0,0,12.3,3.37,13.1,43.1,8.3,0.065,2.509599262,1.214912744,2.57261223,3.763522997,2.116255515,-2.733368009,12.3,3.37,13.1,43.1,8.3,0.098205704,12.3,3.37,13.1,43.1,8.3,0.00910859,12.3,3.37,13.1,43.1,8.3,0.050993203,12.3,3.37,13.1,43.1,8.3,0.049723527,-1.023033217,5.037248847,-0.842101079,0.896525203,0.278136031,0.980328317,-0.314358201,1.043341285,2.234252052,0.58698457,-4.530548023,1.073895866,-0.344362155,1.142923114,2.447500496,0.643009379,-4.9629667,9,47,6
1608,2020,1599,940947.5917,1858522.074,1,2,1,3,0,0,0,0,FALSE,6.357207374,0.431713555,-1,2.595847291,3.124132286,0.917677975,0.759167804,15.14342232,FALSE,2.595847291,3.003613431,0.891798006,0.759167804,1,-1,-1,-3.124132286,-0.289351073,-0.607915956,6.8,4.39,18.2,97.5,22.4,0,0,0,79,6.8,4.39,18.2,97.5,22.4,0.065,1.916922612,1.479329227,2.901421594,4.579852378,3.109060959,-2.733368009,6.8,4.39,18.2,97.5,22.4,0.097611353,6.8,4.39,18.2,97.5,22.4,0.078865698,6.8,4.39,18.2,97.5,22.4,0.058266336,6.8,4.39,18.2,97.5,22.4,0.055628944,-0.781015911,5.413118094,-1.186829789,0.843981945,-0.842969109,0.067333423,-0.370259962,1.051832405,2.730263189,1.25947177,-4.738640826,0.07376007,-0.405599466,1.15222467,2.990853473,1.379682198,-5.190920945,7,23,1
1609,2020,1600,943216.1586,1845002.576,1,2,1,3,0,0,0,0,FALSE,7.010477132,0.50741688,1,2.083772928,2.246316345,0.589700257,0.498717708,13.68391405,FALSE,2.083772928,2.213982169,0.572007737,0.498717708,-1,-1,-1,-2.246316345,-2.15494078,-1.048882802,15.1,6.53,12,65.5,28.6,0,1.4,0,0,15.1,6.53,12,65.5,28.6,0.065,2.714694744,1.876406943,2.48490665,4.182050143,3.353406718,-2.733368009,15.1,6.53,12,65.5,28.6,0.046017174,15.1,6.53,12,65.5,28.6,0.036061088,15.1,6.53,12,65.5,28.6,0.05540601,15.1,6.53,12,65.5,28.6,0.05355583,-1.716513508,5.111684205,-1.200061672,0.945212194,-0.451637568,0.767288981,-0.07099882,0.537500887,2.234644379,1.406000955,-4.874436381,0.840522966,-0.077775311,0.58880272,2.447930269,1.540196877,-5.339677522,3,29,2
1610,2020,1601,921590.0993,1851923.392,1,2,0,1,0,0,0,1,FALSE,15.26844704,0.951918159,1,3.05601612,3.387193039,0.957233554,0.903725445,14.60786584,FALSE,3.05601612,3.308803967,0.947582918,0.903725445,1,-1,1,3.387193039,3.146514364,0.946353487,38,3.68,65.1,162.7,9.4,0.91,0,0.05,0,38,3.68,65.1,162.7,9.4,0.91,3.63758616,1.302912752,4.175924549,5.091908014,2.240709689,-0.094310679,38,3.68,65.1,162.7,9.4,0.91,38,3.68,65.1,162.7,9.4,0.91,38,3.68,65.1,162.7,9.4,0.91,38,3.68,65.1,162.7,9.4,0.91,0.813358492,3.860581148,-0.64769812,1.335980424,0.987740825,0.911797746,-1.422875662,1.450136135,2.3661196,-0.485078725,-2.820099094,0.998824386,-1.558682193,1.588544545,2.591954157,-0.53137712,-3.089263776,3,148,1
1611,2020,1602,948699.9076,1843593.91,2,2,1,3,0,0,0,0,FALSE,8.245946973,0.638363171,1,1.849569806,1.990293693,0.444994327,0.364612498,13.16540289,FALSE,1.849569806,1.962884143,0.429218749,0.364612498,-1,-1,-1,-1.990293693,-0.622204297,-1.994050025,31.1,3.25,18.8,98.3,27.1,0,0.8,0,274,31.1,3.25,18.8,98.3,27.1,0.065,3.437207819,1.178654996,2.93385687,4.588024027,3.299533728,-2.733368009,31.1,3.25,18.8,98.3,27.1,0.095682782,31.1,3.25,18.8,98.3,27.1,0.094959271,31.1,3.25,18.8,98.3,27.1,0.063396577,31.1,3.25,18.8,98.3,27.1,0.062103892,-1.295152296,5.33979543,-1.169672814,1.787895445,0.097350284,1.327486016,-0.931066807,0.824135066,2.478302224,1.189811924,-4.888668422,1.454188071,-1.019932586,0.902794732,2.714844064,1.30337366,-5.355267942,2,217,6
1612,2020,1603,940039.7532,1855910.238,2,2,1,3,0,0,0,0,FALSE,6.243924469,0.413810742,-1,1.38543614,1.453154174,0.166510561,0.139823081,13.70385563,FALSE,1.38543614,1.442351309,0.16208473,0.139823081,-1,-1,-1,-1.453154174,-1.236059541,-0.199532672,12.1,5.36,16.4,61.3,16.6,0,0.8,0.06,0,12.1,5.36,16.4,61.3,16.6,0.065,2.493205453,1.678963975,2.797281335,4.115779843,2.809402695,-2.733368009,12.1,5.36,16.4,61.3,16.6,0.08550797,12.1,5.36,16.4,61.3,16.6,0.04435123,12.1,5.36,16.4,61.3,16.6,0.056547944,12.1,5.36,16.4,61.3,16.6,0.054749893,-1.21392254,5.194151535,-0.932319236,0.793912366,-0.223585215,0.661596547,-0.152644931,0.965672429,2.284170937,0.977793789,-4.736588771,0.724742705,-0.167214144,1.057841145,2.502183895,1.07111943,-5.188673031,9,13,2
1613,2020,1604,939781.0064,1853701.668,2,2,0,1,0,0,0,0,FALSE,10.97549512,0.823017903,1,1.8899691,2.065480457,0.488241086,0.387475259,13.8855513,FALSE,1.8899691,2.027805959,0.46659349,0.387475259,1,-1,-1,-2.065480457,-1.715099504,-0.195418233,20.3,11.46,17.4,94.7,30.4,0.15,0.7,0.05,0,20.3,11.46,17.4,94.7,30.4,0.15,3.010620886,2.438862711,2.856470206,4.550714,3.414442608,-1.897119985,20.3,11.46,17.4,94.7,30.4,0.15,20.3,11.46,17.4,94.7,30.4,0.15,20.3,11.46,17.4,94.7,30.4,0.15,20.3,11.46,17.4,94.7,30.4,0.15,-1.369208422,4.572962271,-1.198011276,0.631698123,-0.285545078,0.614955815,0.04319764,0.460805135,2.155048929,1.018777537,-4.292785056,0.673650343,0.047320644,0.504786734,2.360737822,1.116014876,-4.702510419,8,16,2
1614,2020,1605,898040.6088,1833885.659,1,1,0,1,0,0,0,0,FALSE,5.240957852,0.29258312,-1,1.988279297,2.249946269,0.591670502,0.443834362,14.5935402,FALSE,1.988279297,2.237467689,0.584883517,0.443834362,1,-1,-1,-2.249946269,-0.569998742,0.945727457,6.6,4.65,15.2,38.1,10.6,0.11,0,0.05,0,6.6,4.65,15.2,38.1,10.6,0.11,1.887069649,1.53686722,2.721295428,3.640214282,2.360854001,-2.207274913,6.6,4.65,15.2,38.1,10.6,0.11,6.6,4.65,15.2,38.1,10.6,0.11,6.6,4.65,15.2,38.1,10.6,0.11,6.6,4.65,15.2,38.1,10.6,0.11,-0.665671729,4.399307884,-0.649773753,0.479360738,-0.335016128,0.230565371,-0.119637058,1.06479115,1.983710004,0.704349723,-3.863779191,0.25257171,-0.131055831,1.166420264,2.173045434,0.771576464,-4.23255804,4,45,3
1615,2020,1606,892805.5838,1865734.857,1,1,1,3,0,0,0,1,FALSE,9.474776835,0.739641944,1,3.034899475,3.466671269,0.96545544,0.899047376,14.3420127,FALSE,3.034899475,3.400238387,0.958685785,0.899047376,1,-1,-1,-3.466671269,-1.382404057,-1.395136936,17.5,5.06,32.8,75,54.5,0,0,0.05,0,17.5,5.06,32.8,75,54.5,0.065,2.862200881,1.621366483,3.490428515,4.317488114,3.998200702,-2.733368009,17.5,5.06,32.8,75,54.5,0.076287914,17.5,5.06,32.8,75,54.5,0.023487358,17.5,5.06,32.8,75,54.5,0.062763629,17.5,5.06,32.8,75,54.5,0.060938781,-1.417330673,5.472032568,-0.58481945,1.476907028,-0.803273177,0.613567683,-0.627266714,1.241795318,2.068854916,1.749567504,-5.046518707,0.672129721,-0.687136258,1.360318615,2.266317011,1.916555176,-5.528184265,6,26,3
1616,2020,1607,894349.2512,1862707.631,1,1,0,1,0,0,0,1,FALSE,7.938618236,0.606649616,1,2.946799073,3.425337217,0.96136379,0.877631576,15.35999736,FALSE,2.946799073,3.372782349,0.95558,0.877631576,1,-1,1,3.425337217,0.214983118,2.237237414,6.3,7.97,37.9,58.2,11.3,0.2,0,0.08,0,6.3,7.97,37.9,58.2,11.3,0.2,1.840549633,2.075684493,3.634951112,4.063885355,2.424802726,-1.609437912,6.3,7.97,37.9,58.2,11.3,0.2,6.3,7.97,37.9,58.2,11.3,0.2,6.3,7.97,37.9,58.2,11.3,0.2,6.3,7.97,37.9,58.2,11.3,0.2,-0.102730905,4.457137379,-0.303302312,0.046533517,-0.413129324,-0.231189601,0.003945258,1.563211878,1.99214612,0.353063491,-3.681177147,-0.253255519,0.004321814,1.712412815,2.182286736,0.386761677,-4.032527523,9,38,4
1617,2020,1608,892480.2691,1862994.566,1,2,0,1,0,0,0,1,TRUE,8.568528611,0.664450128,1,3.059864334,3.684867833,0.981477557,0.904559608,15.60317449,TRUE,3.059864334,3.610055967,0.976923934,0.904559608,1,-1,-1,-3.684867833,-0.188234744,-0.113414442,7.6,5.23,30,77.6,32.9,0.13,0,0,0,7.6,5.23,30,77.6,32.9,0.13,2.028148247,1.654411278,3.401197382,4.351567427,3.493472658,-2.040220829,7.6,5.23,30,77.6,32.9,0.13,7.6,5.23,30,77.6,32.9,0.13,7.6,5.23,30,77.6,32.9,0.13,7.6,5.23,30,77.6,32.9,0.13,-0.597466557,4.83088631,-0.672013104,0.903371143,-1.036140827,-0.11994778,-0.493684749,1.253101354,2.2034714,1.345376631,-4.188316856,-0.13139621,-0.540804547,1.372703757,2.413781981,1.473786258,-4.58807124,9,47,6
1618,2020,1609,896782.7353,1837284.628,1,2,1,3,0,0,0,1,FALSE,3.116423333,0.072122762,-1,2.923919527,3.448181002,0.963672797,0.871551519,15.24150466,FALSE,2.923919527,3.364949586,0.9546591,0.871551519,1,-1,-1,-3.448181002,-1.206953261,0.228282579,2.7,3.33,8.7,31,11.5,0,0,0,0,2.7,3.33,8.7,31,11.5,0.065,0.993251773,1.202972304,2.163323026,3.433987204,2.442347035,-2.733368009,2.7,3.33,8.7,31,11.5,0.094265563,2.7,3.33,8.7,31,11.5,0.066001022,2.7,3.33,8.7,31,11.5,0.035302184,2.7,3.33,8.7,31,11.5,0.03285125,-1.003076813,5.074053171,-0.898495257,0.420354567,-1.024665087,-0.143434204,0.066286327,1.026637049,2.297301228,1.305661059,-4.55245146,-0.157124298,0.072613034,1.12462454,2.516567408,1.430280029,-4.986960713,4,13,1
1619,2020,1610,894186.5179,1867159.345,1,2,0,1,0,0,0,0,FALSE,11.67484483,0.855242967,1,1.192102744,1.271697056,0.100840066,0.078009671,13.90889596,FALSE,1.192102744,1.269893183,0.100282044,0.078009671,1,-1,-1,-1.271697056,-0.769038772,0.250629945,21.9,9.47,25.2,98.6,23.4,0.21,0,0,151,21.9,9.47,25.2,98.6,23.4,0.21,3.086486637,2.248128907,3.226843995,4.591071262,3.152736022,-1.560647748,21.9,9.47,25.2,98.6,23.4,0.21,21.9,9.47,25.2,98.6,23.4,0.21,21.9,9.47,25.2,98.6,23.4,0.21,21.9,9.47,25.2,98.6,23.4,0.21,-0.910428004,4.465914089,-0.964654352,0.711562418,-0.04684539,0.629050124,-0.209307605,0.769407482,2.133634749,0.69529951,-4.018084261,0.689089886,-0.229284994,0.842843668,2.337279763,0.761662452,-4.401590775,3,27,6
1620,2020,1611,893574.7151,1861744.798,1,2,1,3,0,0,0,0,FALSE,6.406189969,0.438363171,-1,2.239261813,2.480161586,0.708216803,0.585861715,13.64128424,FALSE,2.239261813,2.422693654,0.680869436,0.585861715,-1,-1,-1,-2.480161586,-0.272138052,-1.918534669,20.5,2.07,19,64.6,23.8,0,0.7,0,297,20.5,2.07,19,64.6,23.8,0.065,3.020424886,0.727548607,2.944438979,4.168214411,3.169685581,-2.733368009,20.5,2.07,19,64.6,23.8,0.059740809,20.5,2.07,19,64.6,23.8,0.017038549,20.5,2.07,19,64.6,23.8,0.057100349,20.5,2.07,19,64.6,23.8,0.055758566,-1.098894136,5.260729051,-0.865339906,1.933061066,-0.105543249,1.163160181,-1.129716098,1.087174274,2.310949705,1.312420875,-4.743988936,1.274178138,-1.237541981,1.190939747,2.531518566,1.437685036,-5.196779505,10,24,1
1621,2020,1612,889519.613,1867909.029,2,2,0,1,0,0,0,0,FALSE,7.98023431,0.612276215,1,1.323698871,1.40771209,0.148322217,0.117738334,13.79812296,FALSE,1.323698871,1.409901829,0.149172643,0.117738334,1,-1,-1,-1.40771209,-0.947890266,0.347774795,15.4,6.53,20,58.8,16.8,0.13,0,0,0,15.4,6.53,20,58.8,16.8,0.13,2.734367509,1.876406943,2.995732274,4.074141855,2.821378886,-2.040220829,15.4,6.53,20,58.8,16.8,0.13,15.4,6.53,20,58.8,16.8,0.13,15.4,6.53,20,58.8,16.8,0.13,15.4,6.53,20,58.8,16.8,0.13,-0.980816534,4.552097358,-0.762550728,0.736044115,-0.061526335,0.657399736,-0.20056083,0.9187645,1.997174082,0.744411113,-4.117188602,0.72014533,-0.219703381,1.006456084,2.187794592,0.815461518,-4.510154141,3,17,2
1622,2020,1613,926125.8516,1771365.591,1,1,0,1,0,0,0,1,TRUE,10.19682418,0.784143223,1,3.440134365,3.741990964,0.984406433,0.962873108,12.8013996,TRUE,3.440134365,3.629243176,0.978175624,0.962873108,-1,-1,-1,-3.741990964,-2.767233911,2.4249149,26.1,23.43,19.5,37.6,10.9,0.23,0,0,0,26.1,23.43,19.5,37.6,10.9,0.23,3.261935314,3.154017253,2.970414466,3.62700405,2.388762789,-1.46967597,26.1,23.43,19.5,37.6,10.9,0.23,26.1,23.43,19.5,37.6,10.9,0.23,26.1,23.43,19.5,37.6,10.9,0.23,26.1,23.43,19.5,37.6,10.9,0.23,-1.501117864,3.893370235,-0.464278948,-0.268356462,0.617426214,0.939858997,0.831940936,0.648338149,1.304927733,0.066686472,-3.791752287,1.029563947,0.911345634,0.710218858,1.429476711,0.07305137,-4.15365652,10,27,3
1623,2020,1614,927112.2782,1773543.435,1,1,0,1,0,0,0,0,FALSE,12.68947946,0.896163683,1,2.854590549,3.254368775,0.939877942,0.851770677,12.64585518,FALSE,2.854590549,3.160582652,0.924460514,0.851770677,-1,-1,-1,-3.254368775,-2.03810545,0.57489714,44.8,11.28,33.2,47.4,25,0.21,0,0.06,0,44.8,11.28,33.2,47.4,25,0.21,3.802208139,2.423031246,3.502549876,3.858622229,3.218875825,-1.560647748,44.8,11.28,33.2,47.4,25,0.21,44.8,11.28,33.2,47.4,25,0.21,44.8,11.28,33.2,47.4,25,0.21,44.8,11.28,33.2,47.4,25,0.21,-1.487489737,4.279449478,-0.251781175,0.887948798,0.412478235,1.261434878,-0.117742015,0.961776615,1.317848968,0.678102564,-4.101421009,1.381832675,-0.128979915,1.053573494,1.443631214,0.742824141,-4.492881609,10,29,3
1624,2020,1615,926037.1186,1769373.846,1,1,0,1,0,0,0,0,FALSE,8.078497656,0.621483376,1,1.611858801,1.777616531,0.324653711,0.238344369,13.34471825,FALSE,1.611858801,1.735991247,0.302121122,0.238344369,-1,-1,-1,-1.777616531,-0.560995835,0.546848524,21.7,5.93,16.4,56,11.2,0.21,0,0.05,0,21.7,5.93,16.4,56,11.2,0.21,3.077312261,1.780024213,2.797281335,4.025351691,2.415913778,-1.560647748,21.7,5.93,16.4,56,11.2,0.21,21.7,5.93,16.4,56,11.2,0.21,21.7,5.93,16.4,56,11.2,0.21,21.7,5.93,16.4,56,11.2,0.21,-0.821095488,4.05959182,-0.868376876,0.789216456,0.467679352,0.988106339,-0.309181709,0.708075413,1.936145769,0.326707857,-3.64985367,1.082416262,-0.338691592,0.775657753,2.120941425,0.357890526,-3.998214373,9,20,4
1625,2020,1616,942342.4203,1774343.432,1,1,1,3,0,0,0,0,FALSE,6.673279688,0.470076726,-1,1.84311764,2.082756822,0.498136518,0.360985718,13.03937522,FALSE,1.84311764,2.034215937,0.470281477,0.360985718,-1,-1,-1,-2.082756822,-1.043144191,0.008619043,18.6,4.59,24.8,49.6,14.5,0,0,0,0,18.6,4.59,24.8,49.6,14.5,0.065,2.923161581,1.523880024,3.210843653,3.903990834,2.674148649,-2.733368009,18.6,4.59,24.8,49.6,14.5,0.10006899,18.6,4.59,24.8,49.6,14.5,0.041723709,18.6,4.59,24.8,49.6,14.5,0.059206541,18.6,4.59,24.8,49.6,14.5,0.05799746,-1.165022976,5.229475506,-0.490129072,1.040849503,0.176078732,1.025050134,-0.374231422,1.312732207,2.005879387,0.776037203,-4.745467509,1.122886162,-0.409949984,1.438026083,2.197330776,0.850106163,-5.198399201,6,20,3
1626,2020,1617,929380.5811,1776454.418,1,2,1,3,0,0,0,0,FALSE,0.938158459,0.000511509,-1,2.325326129,2.79072494,0.831695682,0.631764398,14.85428156,FALSE,2.325326129,2.691834362,0.797019687,0.631764398,1,-1,1,2.79072494,2.121133836,-0.125030046,1.5,0,2.3,26.7,1,0,0,0,0,1.5,0.975,2.3,26.7,1,0.065,0.405465108,-0.025317808,0.832909123,3.284663565,0,-2.733368009,1.5,1.077424963,2.3,26.7,1,0.093663718,1.5,0.78498802,2.3,26.7,1,0.022622375,1.5,0.415939478,2.3,26.7,1,0.019129906,1.5,0.412115484,2.3,26.7,1,0.017960065,0.236357247,4.962985421,-1.733652192,0.889315193,0.286707127,0.46930152,-0.822615257,0.896745534,3.348499977,0.063836411,-3.955768186,0.514094057,-0.901129864,0.982335515,3.668097942,0.069929285,-4.333326935,10,7,4
1627,2020,1618,927475.2937,1774500.247,1,2,0,1,0,0,0,0,FALSE,8.339366619,0.644501279,1,2.291391439,2.498480067,0.716658431,0.613917084,14.02581527,FALSE,2.291391439,2.466695383,0.701924864,0.613917084,1,-1,-1,-2.498480067,-0.548644877,0.64619524,17.1,6.53,13.6,54.5,12.7,0.32,0,0,0,17.1,6.53,13.6,54.5,12.7,0.32,2.839078464,1.876406943,2.610069793,3.998200702,2.541601993,-1.139434283,17.1,6.53,13.6,54.5,12.7,0.32,17.1,6.53,13.6,54.5,12.7,0.32,17.1,6.53,13.6,54.5,12.7,0.32,17.1,6.53,13.6,54.5,12.7,0.32,-0.730050491,3.628159329,-0.981556779,0.664573744,0.210347629,0.718091195,-0.244580325,0.489082524,1.877213433,0.420614725,-3.260421552,0.786629492,-0.267924323,0.535763062,2.056384285,0.460760346,-3.571612862,10,15,1
1628,2020,1619,938564.3407,1772613.317,1,2,0,1,0,0,0,1,TRUE,10.05453902,0.774936061,1,3.358299025,3.731459637,0.983899179,0.953864772,13.29355937,TRUE,3.358299025,3.615884186,0.977310543,0.953864772,-1,-1,-1,-3.731459637,-2.415315233,0.933732147,25.8,16.26,10.1,53.9,15.6,0.29,0,0.08,0,25.8,16.26,10.1,53.9,15.6,0.29,3.250374492,2.788708104,2.312535424,3.987130478,2.747270914,-1.237874356,25.8,16.26,10.1,53.9,15.6,0.29,25.8,16.26,10.1,53.9,15.6,0.29,25.8,16.26,10.1,53.9,15.6,0.29,25.8,16.26,10.1,53.9,15.6,0.29,-1.520546055,3.582548014,-1.184117518,0.171557852,0.355747951,0.942350316,0.480683928,0.004511248,1.679106302,0.439246738,-3.545898532,1.03229305,0.526562861,0.004941824,1.839368796,0.481170694,-3.884337225,8,6,1
1629,2020,1620,932228.3447,1774370.517,1,2,0,1,0,0,0,0,FALSE,11.28209984,0.836317136,1,1.633494233,1.796668633,0.335121215,0.249038143,13.71509059,FALSE,1.633494233,1.765944075,0.318286552,0.249038143,1,-1,1,1.796668633,0.237345855,0.626887568,27.6,6.92,23.5,92.3,13.1,0.38,0,0,0,27.6,6.92,23.5,92.3,13.1,0.38,3.317815773,1.93441577,3.157000421,4.525044142,2.57261223,-0.967584026,27.6,6.92,23.5,92.3,13.1,0.38,27.6,6.92,23.5,92.3,13.1,0.38,27.6,6.92,23.5,92.3,13.1,0.38,27.6,6.92,23.5,92.3,13.1,0.38,-0.453312058,3.926210609,-0.967352992,0.8253133,0.526938478,0.894598388,-0.488801615,0.733783036,2.101826757,0.149394845,-3.390801411,0.979983434,-0.535455342,0.803819043,2.302435853,0.163653854,-3.714436842,10,11,1
1630,2020,1621,931557.6571,1775113.345,1,2,0,1,0,0,0,0,FALSE,13.57045973,0.922250639,1,2.078889148,2.3936949,0.666592883,0.495923426,13.09874772,FALSE,2.078889148,2.316784783,0.627305287,0.495923426,-1,-1,1,2.3936949,0.263363745,0.052212271,50.6,5.79,36.1,93.2,17.6,0.36,0,0,259,50.6,5.79,36.1,93.2,17.6,0.36,3.923951576,1.756132292,3.586292865,4.534747722,2.867898902,-1.021651248,50.6,5.79,36.1,93.2,17.6,0.36,50.6,5.79,36.1,93.2,17.6,0.36,50.6,5.79,36.1,93.2,17.6,0.36,50.6,5.79,36.1,93.2,17.6,0.36,-0.591385792,4.149575687,-0.670658861,1.338885335,0.746742007,1.316056225,-0.85176306,0.978397514,1.92685237,0.26000355,-3.629546599,1.441667362,-0.933059683,1.071780777,2.110761016,0.284819619,-3.975969092,10,10,1
1631,2020,1622,928653.6019,1777251.319,1,2,1,3,0,0,0,0,FALSE,4.167945318,0.154475703,-1,0.835056026,0.956536466,0.030870999,0.016884486,13.10580541,FALSE,0.835056026,0.928735061,0.027126551,0.016884486,-1,-1,-1,-0.956536466,-0.363746765,0.347064637,11.1,2.94,13.1,41.1,6.1,0,0,0,299,11.1,2.94,13.1,41.1,6.1,0.065,2.406945108,1.078409581,2.57261223,3.716008122,1.808288771,-2.733368009,11.1,2.94,13.1,41.1,6.1,0.097401875,11.1,2.94,13.1,41.1,6.1,0.036799078,11.1,2.94,13.1,41.1,6.1,0.050120053,11.1,2.94,13.1,41.1,6.1,0.048912382,-0.825783337,5.031280411,-0.808502988,0.840344289,0.423313956,0.979521924,-0.349013603,1.145189045,2.288584937,0.380865586,-4.445147889,1.073012506,-0.382325247,1.254491746,2.507019189,0.417217346,-4.86941554,10,9,1
1632,2020,1623,935663.512,1768976.818,1,2,0,1,0,0,0,0,FALSE,5.273695062,0.296675192,-1,1.820766959,1.973310667,0.435217226,0.348483439,13.98850311,FALSE,1.820766959,1.96620185,0.431127011,0.348483439,1,-1,-1,-1.973310667,-0.447301053,0.570230326,10.5,3.67,12.1,33.8,9.1,0.15,0,0,0,10.5,3.67,12.1,33.8,9.1,0.15,2.351375257,1.300191662,2.493205453,3.520460802,2.208274414,-1.897119985,10.5,3.67,12.1,33.8,9.1,0.15,10.5,3.67,12.1,33.8,9.1,0.15,10.5,3.67,12.1,33.8,9.1,0.15,10.5,3.67,12.1,33.8,9.1,0.15,-0.711697229,4.004060949,-0.726379224,0.799867137,0.101187577,0.68864399,-0.362539605,0.830474185,1.857729535,0.545543146,-3.559851252,0.754371695,-0.397142239,0.90973889,2.035040744,0.597612575,-3.899621664,4,3,2
